2020-02-19/16:26:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:54		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:54		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:55		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:56		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:57		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:59		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:00		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:57:01		 cement_strength_08012020_120021.csv: File loaded successfully!!
